1_star,2_star,3_star,4_star,5_star,book_id,review_url
253,594,2056,3773,12563,285500,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553214829&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
12700,54887,297700,774960,1098433,6148028-catching-fire,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439023491&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
13807,20398,65542,126799,168691,76620,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=038039586X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3417,9787,39613,86527,143570,2318271,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1401323251&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
27057,36544,140181,493001,1115565,13496,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553588486&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8351,20067,106364,206716,245539,6310,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142403881&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3459,7145,34448,91300,167011,4069,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=080701429X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9656,27785,107540,194449,190306,6514,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3051,6139,28934,57476,110129,144974,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0380002558&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
19628,20464,48252,84287,109537,2122,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451191153&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8014,18992,73224,114713,144436,13023,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0517223627&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
67604,142055,444963,655972,554545,12232938-the-lovely-bones,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316166685&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5354,12797,57549,136047,188290,17899948-rebecca,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316323705&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7328,19083,72952,108312,89894,1852,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439227143&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
13531,36446,118683,176436,191547,3431,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1401308589&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7026,15845,51231,99641,109011,343,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140120831&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
14900,26312,87010,187183,323804,39776179-dune,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0441013597&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
69026,100064,334425,794257,1049770,2429135,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10067,18212,91531,224239,329050,16299,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312330871&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3172,9006,48286,152336,393685,18512,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1509,3890,19629,49584,73264,5472,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0151010269&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5641,16375,76071,113019,120369,236093,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140621679&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9381,21064,83045,180469,202594,252577,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0007205236&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6801,7090,18888,33122,119040,310259,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0920668372&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5098,10726,37009,84217,136491,4473,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0552135399&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6731,23501,95654,148227,138623,1622,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0743477545&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1552,5187,20307,34342,42205,6656,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679433139&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3624,11610,62819,182531,375481,15241,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0618346260&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
23102,42141,117666,224578,246686,6288,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0307265439&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9720,22400,82257,135292,152795,40940121-bridge-to-terabithia,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B001UFP6JY&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2591,9345,51421,94756,95855,7190,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3756,8473,30465,59439,106463,2547,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=000100039X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5738,12085,42758,93862,116374,119073,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0156001314&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8913,18738,82702,156840,211647,2156,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0192802631&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
18784,55384,225230,474593,495949,43641,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1565125606&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
42454,71857,226251,367556,459541,119322,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679879242&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4704,8954,37028,71639,175854,113946,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0007173040&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10982,19489,66468,173960,321389,5043,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451207149&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5609,17447,73819,110667,84529,18254,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
44224,68541,192760,331591,567609,15931,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553816713&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7044,15925,41444,54063,63454,71728,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0743278909&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6822,16928,69703,159349,181129,39999,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
18596,48330,201066,387668,395016,37435,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142001740&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10091,20831,72592,158380,227022,4989,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312353766&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
717,1510,12257,46045,98672,188572,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553328255&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
34097,123159,418414,696718,834025,7260188-mockingjay,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439023513&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10313,32845,92171,98261,61850,17250,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142437336&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3632,8026,25549,56130,115057,117833,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679760806&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
30553,52024,102668,107463,81433,4900,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1892295490&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5942,14342,51598,126491,203516,1232,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0143034901&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
12569,26654,74068,126538,130788,9712,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=140003468X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
12395,20551,81466,171391,191932,168642,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679745580&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
989,3152,15291,26991,31235,143534,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=141693586X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8596,24920,94450,155540,165086,43763,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345476875&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5883,15411,50183,102127,127121,9717,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0571224385&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
16304,36395,80920,100528,83727,70401,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140042598&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
107244,162230,345170,377703,369124,19501,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0143038419&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7561,21385,58257,54292,34109,2696,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140424385&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10228,22835,101708,282221,392114,7445,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=074324754X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
873,4072,24779,38868,41542,21348,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0192840509&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
893,1414,6280,21767,73044,30,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345538374&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5852,15321,67565,162807,203464,5759,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0393327345&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6708,22283,71667,70123,43015,7733,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0141439491&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6136,11532,41503,90970,147965,17383917-the-screwtape-letters,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0062023179&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4323,20188,95392,128492,83691,51496,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451528956&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7426,20840,66676,77734,54934,2932,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375757325&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4713,11018,32388,49455,47985,16981,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4600,11501,38033,61784,60068,10959,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1857993284&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5953,12082,32365,45624,45123,16902,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0691096120&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4183,15409,64478,96064,99131,10534,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1590302257&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3212,6587,32523,93130,167672,22034,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3097,5048,17595,27007,35536,22463,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0785819118&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
891,2758,19696,44111,69508,22917,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
917,2138,13800,40088,80126,546018,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0440174643&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4803,11808,39908,73690,72866,17690,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0099428644&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4353,19069,96843,143662,105688,2493,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7136,12856,48929,128633,259118,472331,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0930289234&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
100,245,1293,2919,2435,2184798,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0099494280&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5241,16799,61062,80065,66094,28862,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0937832383&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5734,16613,53464,70828,56072,19380,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0486266893&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
13418,29723,116829,205963,213962,6969,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0141439580&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8940,20003,56291,68641,69023,46799,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416914633&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
12392,27685,84942,150796,134147,6867,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=038572179X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3921,8794,29950,56581,80883,402045,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345350499&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10937,27335,79872,119490,105564,3876,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
189,15,44,103,566,40937505,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=9786007072714&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
