author_name,author_url,avg_rating,book_title,book_url,num_ratings,score,score_users
Rick Riordan,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.24,"
The Sea of Monsters (Percy Jackson and the Olympians, #2)
",/book/show/28186.The_Sea_of_Monsters,"658,972","3,685",57
Barbara Kingsolver,https://www.goodreads.com/author/show/3541.Barbara_Kingsolver,4.04,"
Animal, Vegetable, Miracle: A Year of Food Life
",/book/show/25460.Animal_Vegetable_Miracle,"94,370","3,681",49
T. Rafael Cimino,https://www.goodreads.com/author/show/3275595.T_Rafael_Cimino,3.65,"
Table 21
",/book/show/12240419-table-21,401,"3,677",37
Kate DiCamillo,https://www.goodreads.com/author/show/13663.Kate_DiCamillo,4.03,"
The Tale of Despereaux
",/book/show/37190.The_Tale_of_Despereaux,"145,844","3,674",60
Dan Simmons,https://www.goodreads.com/author/show/2687.Dan_Simmons,4.23,"
Hyperion (Hyperion Cantos, #1)
",/book/show/77566.Hyperion,"163,472","3,670",51
Dan Brown,https://www.goodreads.com/author/show/630.Dan_Brown,3.69,"
The Lost Symbol (Robert Langdon, #3)
",/book/show/6411961-the-lost-symbol,"480,171","3,660",51
Traci Medford-Rosow,https://www.goodreads.com/author/show/14673557.Traci_Medford_Rosow,4.31,"
Unblinded: One Man’s Courageous Journey through Darkness to Sight
",/book/show/36590307-unblinded,"1,306","3,660",40
Mary Norton,https://www.goodreads.com/author/show/9720.Mary_Norton,4.03,"
The Borrowers (The Borrowers, #1)
",/book/show/348573.The_Borrowers,"84,585","3,646",67
Robert Graves,https://www.goodreads.com/author/show/3012988.Robert_Graves,4.27,"
I, Claudius (Claudius, #1)
",/book/show/18765.I_Claudius,"49,345","3,642",56
Garth Nix,https://www.goodreads.com/author/show/8347.Garth_Nix,4.17,"
Sabriel (Abhorsen,  #1)
",/book/show/518848.Sabriel,"168,338","3,641",44
Tom Clancy,https://www.goodreads.com/author/show/3892.Tom_Clancy,4.06,"
The Hunt for Red October (Jack Ryan, #3)
",/book/show/19691.The_Hunt_for_Red_October,"314,873","3,638",57
Dave Eggers,https://www.goodreads.com/author/show/3371.Dave_Eggers,4.16,"
What Is the What
",/book/show/4952.What_Is_the_What,"71,402","3,636",45
Yuval Noah Harari,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,4.45,"
Sapiens: A Brief History of Humankind
",/book/show/23692271-sapiens,"298,248","3,629",41
Fred Misurella,https://www.goodreads.com/author/show/45235.Fred_Misurella,4.29,"
Arrangement in Black and White
",/book/show/22354895-arrangement-in-black-and-white,"1,015","3,622",40
Diana Gabaldon,https://www.goodreads.com/author/show/3617.Diana_Gabaldon,4.32,"
Dragonfly in Amber (Outlander, #2)
",/book/show/5364.Dragonfly_in_Amber,"260,149","3,617",55
Melanie Martins,https://www.goodreads.com/author/show/19493199.Melanie_Martins,4.75,"
Blossom in Winter (Blossom in Winter, #1)
",/book/show/47884266-blossom-in-winter,387,"3,600",36
Barbara Kingsolver,https://www.goodreads.com/author/show/3541.Barbara_Kingsolver,4.00,"
Prodigal Summer
",/book/show/14249.Prodigal_Summer,"90,390","3,576",52
Neil Gaiman,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,4.05,"
Coraline
",/book/show/17061.Coraline,"427,517","3,573",55
Michael Ende,https://www.goodreads.com/author/show/15619.Michael_Ende,4.31,"
Momo
",/book/show/68811.Momo,"45,885","3,564",41
Robert Ludlum,https://www.goodreads.com/author/show/5293.Robert_Ludlum,4.01,"
The Bourne Identity (Jason Bourne, #1)
",/book/show/7869.The_Bourne_Identity,"372,891","3,544",54
William Shakespeare,https://www.goodreads.com/author/show/947.William_Shakespeare,3.88,"
Henry V
",/book/show/37526.Henry_V,"38,956","3,533",62
Laura Hillenbrand,https://www.goodreads.com/author/show/30913.Laura_Hillenbrand,4.22,"
Seabiscuit: An American Legend
",/book/show/110737.Seabiscuit,"133,455","3,531",62
Edwin A. Abbott,https://www.goodreads.com/author/show/3093075.Edwin_A_Abbott,3.82,"
Flatland: A Romance of Many Dimensions
",/book/show/433567.Flatland,"48,163","3,529",53
Michelle Browne,https://www.goodreads.com/author/show/3301336.Michelle_Browne,3.61,"
...And the Stars Will Sing
",/book/show/15985583-and-the-stars-will-sing,102,"3,522",36
Eckhart Tolle,https://www.goodreads.com/author/show/4493.Eckhart_Tolle,4.07,"
A New Earth: Awakening to Your Life's Purpose
",/book/show/76334.A_New_Earth,"137,976","3,522",45
Louis de Bernières,https://www.goodreads.com/author/show/2313.Louis_de_Berni_res,3.98,"
Corelli's Mandolin
",/book/show/3388.Corelli_s_Mandolin,"73,425","3,520",52
Chris Cleave,https://www.goodreads.com/author/show/374590.Chris_Cleave,3.71,"
Little Bee
",/book/show/6948436-little-bee,"216,288","3,513",45
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.95,"
The Blind Assassin
",/book/show/78433.The_Blind_Assassin,"127,745","3,512",49
Allen Ginsberg,https://www.goodreads.com/author/show/4261.Allen_Ginsberg,4.12,"
Howl and Other Poems
",/book/show/6295.Howl_and_Other_Poems,"87,476","3,482",47
Marcel Proust,https://www.goodreads.com/author/show/233619.Marcel_Proust,4.14,"
Swann's Way (In Search of Lost Time, #1)
",/book/show/12749.Swann_s_Way,"39,660","3,482",47
James McBride,https://www.goodreads.com/author/show/11728.James_McBride,4.09,"
The Color of Water: A Black Man's Tribute to His White Mother
",/book/show/29209.The_Color_of_Water,"95,733","3,471",50
Ernest J. Gaines,https://www.goodreads.com/author/show/3533.Ernest_J_Gaines,3.95,"
A Lesson Before Dying
",/book/show/5197.A_Lesson_Before_Dying,"48,025","3,463",57
سید مرتضی مصطفوی,https://www.goodreads.com/author/show/18235662._,3.56,"
سیمای شکسته پدر سالار
",/book/show/40941784,701,"3,448",35
Charles Dickens,https://www.goodreads.com/author/show/239579.Charles_Dickens,4.01,"
Bleak House
",/book/show/31242.Bleak_House,"89,264","3,446",54
Alan Weisman,https://www.goodreads.com/author/show/79216.Alan_Weisman,3.80,"
The World Without Us
",/book/show/248787.The_World_Without_Us,"34,526","3,444",45
Leo Tolstoy,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,4.07,"
The Death of Ivan Ilych
",/book/show/18386.The_Death_of_Ivan_Ilych,"75,489","3,429",48
William Faulkner,https://www.goodreads.com/author/show/3535.William_Faulkner,3.94,"
Light in August
",/book/show/10979.Light_in_August,"50,399","3,419",55
Kate DiCamillo,https://www.goodreads.com/author/show/13663.Kate_DiCamillo,4.03,"
Because of Winn-Dixie
",/book/show/357664.Because_of_Winn_Dixie,"182,782","3,417",53
Mary Doria Russell,https://www.goodreads.com/author/show/4007.Mary_Doria_Russell,4.17,"
The Sparrow (The Sparrow, #1)
",/book/show/334176.The_Sparrow,"54,547","3,409",46
Anne Morrow Lindbergh,https://www.goodreads.com/author/show/21135.Anne_Morrow_Lindbergh,4.17,"
Gift from the Sea
",/book/show/77295.Gift_from_the_Sea,"39,734","3,392",50
Dave Cullen,https://www.goodreads.com/author/show/1116816.Dave_Cullen,4.28,"
Columbine
",/book/show/5632446-columbine,"62,167","3,391",53
Sebastian Faulks,https://www.goodreads.com/author/show/4229.Sebastian_Faulks,4.09,"
Birdsong
",/book/show/6259.Birdsong,"63,776","3,383",46
John Irving,https://www.goodreads.com/author/show/3075.John_Irving,3.90,"
The Hotel New Hampshire
",/book/show/11768.The_Hotel_New_Hampshire,"55,296","3,374",52
David Wroblewski,https://www.goodreads.com/author/show/982213.David_Wroblewski,3.62,"
The Story of Edgar Sawtelle
",/book/show/2731276-the-story-of-edgar-sawtelle,"85,179","3,369",44
Vincent Panettiere,https://www.goodreads.com/author/show/1224740.Vincent_Panettiere,4.28,"
The Scopas Factor
",/book/show/42447688-the-scopas-factor,"1,052","3,365",38
Aldo Leopold,https://www.goodreads.com/author/show/43828.Aldo_Leopold,4.26,"
A Sand County Almanac and Sketches Here and There
",/book/show/210404.A_Sand_County_Almanac_and_Sketches_Here_and_There,"22,161","3,358",43
Tom Wolfe,https://www.goodreads.com/author/show/3083854.Tom_Wolfe,4.24,"
The Right Stuff
",/book/show/586472.The_Right_Stuff,"40,194","3,352",53
Ken Kesey,https://www.goodreads.com/author/show/7285.Ken_Kesey,4.17,"
Sometimes a Great Notion
",/book/show/529626.Sometimes_a_Great_Notion,"19,883","3,320",40
Diana Gabaldon,https://www.goodreads.com/author/show/3617.Diana_Gabaldon,4.39,"
Voyager (Outlander, #3)
",/book/show/10987.Voyager,"232,092","3,289",49
William S. Burroughs,https://www.goodreads.com/author/show/4462369.William_S_Burroughs,3.45,"
Naked Lunch
",/book/show/7437.Naked_Lunch,"71,291","3,286",47
Walter Isaacson,https://www.goodreads.com/author/show/7111.Walter_Isaacson,4.12,"
Steve Jobs
",/book/show/11084145-steve-jobs,"840,968","3,286",41
Gabriel García Márquez,https://www.goodreads.com/author/show/13450.Gabriel_Garc_a_M_rquez,3.96,"
Chronicle of a Death Foretold
",/book/show/23878.Chronicle_of_a_Death_Foretold,"105,547","3,286",44
Nikolas Schreck,https://www.goodreads.com/author/show/46293.Nikolas_Schreck,4.22,"
The Manson File: Myth and Reality of an Outlaw Shaman
",/book/show/13222282-the-manson-file,310,"3,279",33
J.D. Salinger,https://www.goodreads.com/author/show/819789.J_D_Salinger,4.19,"
Nine Stories
",/book/show/4009.Nine_Stories,"125,941","3,261",48
A.S. Byatt,https://www.goodreads.com/author/show/1169504.A_S_Byatt,3.89,"
Possession
",/book/show/41219.Possession,"66,417","3,253",51
Virginia Woolf,https://www.goodreads.com/author/show/6765.Virginia_Woolf,3.87,"
Orlando
",/book/show/18839.Orlando,"49,812","3,248",39
Michael G. Kramer,https://www.goodreads.com/author/show/15015247.Michael_G_Kramer,4.34,"
Now What?!!
",/book/show/40528520-now-what,"2,777","3,248",36
William Shakespeare,https://www.goodreads.com/author/show/947.William_Shakespeare,3.81,"
The Tempest
",/book/show/12985.The_Tempest,"158,448","3,237",64
Annie Dillard,https://www.goodreads.com/author/show/5209.Annie_Dillard,4.10,"
Pilgrim at Tinker Creek
",/book/show/12527.Pilgrim_at_Tinker_Creek,"20,081","3,236",43
Arthur Conan Doyle,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,4.15,"
A Study in Scarlet (Sherlock Holmes, #1)
",/book/show/102868.A_Study_in_Scarlet,"282,801","3,236",53
Haruki Murakami,https://www.goodreads.com/author/show/3354.Haruki_Murakami,3.91,"
1Q84
",/book/show/10357575-1q84,"176,497","3,231",39
Libba Bray,https://www.goodreads.com/author/show/2526.Libba_Bray,3.79,"
A Great and Terrible Beauty (Gemma Doyle #1)
",/book/show/3682.A_Great_and_Terrible_Beauty,"197,177","3,221",51
Elizabeth Gaskell,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,4.14,"
North and South
",/book/show/156538.North_and_South,"130,588","3,220",41
Todd Burpo,https://www.goodreads.com/author/show/3446736.Todd_Burpo,4.02,"
Heaven Is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back
",/book/show/7933292-heaven-is-for-real,"259,451","3,214",49
E.M. Forster,https://www.goodreads.com/author/show/86404.E_M_Forster,3.96,"
Howards End
",/book/show/3102.Howards_End,"70,718","3,185",53
Dr. Seuss,https://www.goodreads.com/author/show/61105.Dr_Seuss,4.18,"
The Butter Battle Book
",/book/show/275325.The_Butter_Battle_Book,"11,616","3,177",40
Robert Munsch,https://www.goodreads.com/author/show/6039100.Robert_Munsch,4.32,"
The Paper Bag Princess
",/book/show/240130.The_Paper_Bag_Princess,"45,743","3,176",44
L.C. Conn,https://www.goodreads.com/author/show/17714374.L_C_Conn,4.28,"
Stones (One True Child Series Book 5)
",/book/show/44164186-stones,547,"3,172",36
Barbara Kingsolver,https://www.goodreads.com/author/show/3541.Barbara_Kingsolver,3.97,"
The Bean Trees (Greer Family, #1)
",/book/show/30868.The_Bean_Trees,"129,013","3,140",50
Jonathan Safran Foer,https://www.goodreads.com/author/show/2617.Jonathan_Safran_Foer,4.19,"
Eating Animals
",/book/show/6604712-eating-animals,"58,592","3,136",38
David McCullough,https://www.goodreads.com/author/show/6281688.David_McCullough,4.06,"
John Adams
",/book/show/2203.John_Adams,"278,733","3,129",47
Nelson Mandela,https://www.goodreads.com/author/show/367338.Nelson_Mandela,4.34,"
Long Walk to Freedom
",/book/show/318431.Long_Walk_to_Freedom,"58,211","3,106",46
Graham Greene,https://www.goodreads.com/author/show/2533.Graham_Greene,3.69,"
Brighton Rock
",/book/show/48862.Brighton_Rock,"21,807","3,077",40
Andrew Clements,https://www.goodreads.com/author/show/63095.Andrew_Clements,3.81,"
Frindle
",/book/show/439173.Frindle,"96,456","3,066",46
Koushun Takami,https://www.goodreads.com/author/show/32595.Koushun_Takami,4.23,"
Battle Royale
",/book/show/57891.Battle_Royale,"49,336","3,058",40
Rick Riordan,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.35,"
The Titan's Curse (Percy Jackson and the Olympians, #3)
",/book/show/561456.The_Titan_s_Curse,"604,899","3,055",49
Ernesto Che Guevara,https://www.goodreads.com/author/show/76172.Ernesto_Che_Guevara,3.79,"
The Motorcycle Diaries: Notes on a Latin American Journey
",/book/show/172732.The_Motorcycle_Diaries,"27,792","3,047",47
Henry Miller,https://www.goodreads.com/author/show/147.Henry_Miller,3.68,"
Tropic of Cancer
",/book/show/249.Tropic_of_Cancer,"58,228","3,043",42
Mark Helprin,https://www.goodreads.com/author/show/8146.Mark_Helprin,3.50,"
Winter's Tale
",/book/show/12967.Winter_s_Tale,"25,389","3,024",40
Fred Misurella,https://www.goodreads.com/author/show/45235.Fred_Misurella,4.30,"
A Summer of Good-Byes (Blue Triangle Press Book 2)
",/book/show/34937453-a-summer-of-good-byes,"1,003","3,019",33
Rainer Maria Rilke,https://www.goodreads.com/author/show/7906.Rainer_Maria_Rilke,4.33,"
Letters to a Young Poet
",/book/show/46199.Letters_to_a_Young_Poet,"42,343","3,015",45
Patrick Ness,https://www.goodreads.com/author/show/370361.Patrick_Ness,4.37,"
A Monster Calls
",/book/show/8621462-a-monster-calls,"180,761","3,014",35
Edward Abbey,https://www.goodreads.com/author/show/37218.Edward_Abbey,4.09,"
The Monkey Wrench Gang (Monkey Wrench Gang, #1)
",/book/show/99208.The_Monkey_Wrench_Gang,"19,715","3,003",42
Philip K. Dick,https://www.goodreads.com/author/show/4764.Philip_K_Dick,4.02,"
A Scanner Darkly
",/book/show/14817.A_Scanner_Darkly,"78,881","2,997",37
Tom Wolfe,https://www.goodreads.com/author/show/3083854.Tom_Wolfe,3.85,"
The Bonfire of the Vanities
",/book/show/2666.The_Bonfire_of_the_Vanities,"64,281","2,980",43
Oliver Sacks,https://www.goodreads.com/author/show/843200.Oliver_Sacks,4.05,"
The Man Who Mistook His Wife for a Hat and Other Clinical Tales
",/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales,"146,105","2,973",50
Ally Condie,https://www.goodreads.com/author/show/1304470.Ally_Condie,3.67,"
Matched (Matched, #1)
",/book/show/7735333-matched,"606,975","2,961",40
Paramahansa Yogananda,https://www.goodreads.com/author/show/14650.Paramahansa_Yogananda,4.23,"
Autobiography of a Yogi
",/book/show/639864.Autobiography_of_a_Yogi,"40,482","2,961",38
Jeffrey Archer,https://www.goodreads.com/author/show/4820.Jeffrey_Archer,4.29,"
Kane and Abel (Kane and Abel, #1)
",/book/show/78983.Kane_and_Abel,"92,003","2,950",38
Thomas  Harris,https://www.goodreads.com/author/show/12455.Thomas_Harris,4.03,"
Red Dragon (Hannibal Lecter, #1)
",/book/show/28877.Red_Dragon,"245,470","2,948",45
Hermann Hesse,https://www.goodreads.com/author/show/1113469.Hermann_Hesse,4.12,"
Demian. Die Geschichte von Emil Sinclairs Jugend
",/book/show/24861.Demian_Die_Geschichte_von_Emil_Sinclairs_Jugend,"64,408","2,937",40
Rhonda Byrne,https://www.goodreads.com/author/show/29655.Rhonda_Byrne,3.66,"
The Secret (The Secret, #1)
",/book/show/52529.The_Secret,"302,665","2,935",36
Henry David Thoreau,https://www.goodreads.com/author/show/10264.Henry_David_Thoreau,4.06,"
Civil Disobedience and Other Essays
",/book/show/16900.Civil_Disobedience_and_Other_Essays,"14,991","2,919",52
Misty Mount,https://www.goodreads.com/author/show/15569092.Misty_Mount,4.32,"
The Shadow Girl
",/book/show/44274121-the-shadow-girl,"1,672","2,913",33
Anne Brontë,https://www.goodreads.com/author/show/8249.Anne_Bront_,3.94,"
The Tenant of Wildfell Hall
",/book/show/337113.The_Tenant_of_Wildfell_Hall,"82,496","2,911",47
Diana Gabaldon,https://www.goodreads.com/author/show/3617.Diana_Gabaldon,4.35,"
Drums of Autumn (Outlander, #4)
",/book/show/10988.Drums_of_Autumn,"184,575","2,905",40
Aimee Cabo Nikolov,https://www.goodreads.com/author/show/18294819.Aimee_Cabo_Nikolov,4.32,"
Love is the Answer, God is the Cure: A True Story of Abuse, Betrayal and Unconditional Love
",/book/show/43483262-love-is-the-answer-god-is-the-cure,"2,129","2,892",32
Wallace Stegner,https://www.goodreads.com/author/show/157779.Wallace_Stegner,4.27,"
Angle of Repose
",/book/show/292408.Angle_of_Repose,"48,430","2,884",42
Stendhal,https://www.goodreads.com/author/show/1481537.Stendhal,3.87,"
The Red and the Black
",/book/show/14662.The_Red_and_the_Black,"51,188","2,883",51
Brandon Sanderson,https://www.goodreads.com/author/show/38550.Brandon_Sanderson,4.65,"
The Way of Kings (The Stormlight Archive, #1)
",/book/show/7235533-the-way-of-kings,"246,313","2,881",32
Marjorie Kinnan Rawlings,https://www.goodreads.com/author/show/46158.Marjorie_Kinnan_Rawlings,4.00,"
The Yearling
",/book/show/159582.The_Yearling,"24,921","2,856",54
Aravind Adiga,https://www.goodreads.com/author/show/810254.Aravind_Adiga,3.73,"
The White Tiger
",/book/show/1768603.The_White_Tiger,"145,398","2,855",37
James Fenimore Cooper,https://www.goodreads.com/author/show/9121.James_Fenimore_Cooper,3.70,"
The Last of the Mohicans (The Leatherstocking Tales #2)
",/book/show/38296.The_Last_of_the_Mohicans,"82,324","2,850",52
Diana Gabaldon,https://www.goodreads.com/author/show/3617.Diana_Gabaldon,4.27,"
The Fiery Cross (Outlander, #5)
",/book/show/10967.The_Fiery_Cross,"149,454","2,845",40
Samuel R. George,https://www.goodreads.com/author/show/16876824.Samuel_R_George,4.32,"
The Candidate and other stories
",/book/show/44416211-the-candidate-and-other-stories,820,"2,844",32
Robert T. Kiyosaki,https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki,4.04,"
Rich Dad, Poor Dad
",/book/show/69571.Rich_Dad_Poor_Dad,"280,436","2,843",37
W. Somerset Maugham,https://www.goodreads.com/author/show/4176632.W_Somerset_Maugham,4.19,"
The Razor's Edge
",/book/show/31196.The_Razor_s_Edge,"33,770","2,827",41
Misty Mount,https://www.goodreads.com/author/show/15569092.Misty_Mount,4.25,"
The Nanny Song
",/book/show/40111371-the-nanny-song,837,"2,817",31
Dr. Seuss,https://www.goodreads.com/author/show/61105.Dr_Seuss,4.06,"
Fox in Socks
",/book/show/105551.Fox_in_Socks,"51,266","2,809",47
Patrick Rothfuss,https://www.goodreads.com/author/show/108424.Patrick_Rothfuss,4.57,"
The Wise Man's Fear (The Kingkiller Chronicle, #2)
",/book/show/1215032.The_Wise_Man_s_Fear,"374,286","2,809",33
Adam Smith,https://www.goodreads.com/author/show/14424.Adam_Smith,3.88,"
An Inquiry into the Nature and Causes of the Wealth of Nations
",/book/show/25698.An_Inquiry_into_the_Nature_and_Causes_of_the_Wealth_of_Nations,"25,221","2,802",44
Ruta Sepetys,https://www.goodreads.com/author/show/3407448.Ruta_Sepetys,4.37,"
Between Shades of Gray
",/book/show/7824322-between-shades-of-gray,"141,171","2,801",35
Kristin Hannah,https://www.goodreads.com/author/show/54493.Kristin_Hannah,4.57,"
The Nightingale
",/book/show/21853621-the-nightingale,"550,202","2,793",37
Fynn,https://www.goodreads.com/author/show/28576.Fynn,4.14,"
Mister God, This is Anna
",/book/show/50807.Mister_God_This_is_Anna,"5,065","2,791",38
Dorothy Allison,https://www.goodreads.com/author/show/5599.Dorothy_Allison,4.11,"
Bastard Out of Carolina
",/book/show/25354.Bastard_Out_of_Carolina,"36,985","2,767",40
Kate DiCamillo,https://www.goodreads.com/author/show/13663.Kate_DiCamillo,4.37,"
The Miraculous Journey of Edward Tulane
",/book/show/37186.The_Miraculous_Journey_of_Edward_Tulane,"69,981","2,767",37
John Steinbeck,https://www.goodreads.com/author/show/585.John_Steinbeck,3.99,"
The Winter of Our Discontent
",/book/show/4796.The_Winter_of_Our_Discontent,"35,545","2,766",43
Émile Zola,https://www.goodreads.com/author/show/4750._mile_Zola,4.13,"
Germinal
",/book/show/28407.Germinal,"26,383","2,763",42
Eugene O'Neill,https://www.goodreads.com/author/show/7680.Eugene_O_Neill,4.07,"
Long Day's Journey into Night
",/book/show/12083.Long_Day_s_Journey_into_Night,"33,474","2,756",47
C.S. Lewis,https://www.goodreads.com/author/show/1069006.C_S_Lewis,4.19,"
Till We Have Faces
",/book/show/17343.Till_We_Have_Faces,"47,307","2,741",40
Jana Petken,https://www.goodreads.com/author/show/7271860.Jana_Petken,4.18,"
The Guardian of Secrets and Her Deathly Pact
",/book/show/18501652-the-guardian-of-secrets-and-her-deathly-pact,"1,216","2,737",28
Rick Riordan,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.39,"
The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)
",/book/show/2120932.The_Battle_of_the_Labyrinth,"655,099","2,731",46
Martha Emms,https://www.goodreads.com/author/show/6521527.Martha_Emms,3.89,"
Portrait of Our Marriage
",/book/show/18909198-portrait-of-our-marriage,199,"2,722",28
Lawrence Hill,https://www.goodreads.com/author/show/20411.Lawrence_Hill,4.46,"
The Book of Negroes
",/book/show/23316548-the-book-of-negroes,"67,421","2,720",33
Ayn Rand,https://www.goodreads.com/author/show/432.Ayn_Rand,3.91,"
We the Living
",/book/show/668.We_the_Living,"24,955","2,715",38
C.S. Lewis,https://www.goodreads.com/author/show/1069006.C_S_Lewis,4.28,"
The Great Divorce
",/book/show/17267.The_Great_Divorce,"96,816","2,706",41
Rom LcO'Feer,https://www.goodreads.com/author/show/3354538.Rom_LcO_Feer,3.63,"
Carnal: Somewhere Over 40 Winks
",/book/show/7673244-carnal,92,"2,700",27
Ted Bernal Guevara,https://www.goodreads.com/author/show/4251995.Ted_Bernal_Guevara,4.00,"
Lips of a Mastodon
",/book/show/26004546-lips-of-a-mastodon,397,"2,700",27
Mildred D. Taylor,https://www.goodreads.com/author/show/26946.Mildred_D_Taylor,3.82,"
Roll of Thunder, Hear My Cry (Logans, #4)
",/book/show/310459.Roll_of_Thunder_Hear_My_Cry,"106,723","2,699",47
Lloyd C. Douglas,https://www.goodreads.com/author/show/127901.Lloyd_C_Douglas,4.21,"
The Robe
",/book/show/219919.The_Robe,"22,329","2,690",44
Philip K. Dick,https://www.goodreads.com/author/show/4764.Philip_K_Dick,4.09,"
Ubik
",/book/show/22590.Ubik,"75,378","2,689",33
Robert A. Heinlein,https://www.goodreads.com/author/show/205.Robert_A_Heinlein,4.17,"
The Moon is a Harsh Mistress
",/book/show/16690.The_Moon_is_a_Harsh_Mistress,"100,449","2,679",38
Christine M. Knight,https://www.goodreads.com/author/show/4443219.Christine_M_Knight,4.13,"
In and Out of Step
",/book/show/9634643-in-and-out-of-step,93,"2,677",27
Unknown,https://www.goodreads.com/author/show/4699102.Unknown,3.70,"
Sir Gawain and the Green Knight
",/book/show/3049.Sir_Gawain_and_the_Green_Knight,"48,512","2,672",48
Paullina Simons,https://www.goodreads.com/author/show/47499.Paullina_Simons,4.31,"
The Bronze Horseman (The Bronze Horseman, #1)
",/book/show/83144.The_Bronze_Horseman,"59,688","2,669",34
Cassandra Clare,https://www.goodreads.com/author/show/150038.Cassandra_Clare,4.29,"
City of Lost Souls (The Mortal Instruments, #5)
",/book/show/8755776-city-of-lost-souls,"383,832","2,667",37
Thomas Hardy,https://www.goodreads.com/author/show/15905.Thomas_Hardy,3.82,"
The Mayor of Casterbridge
",/book/show/56759.The_Mayor_of_Casterbridge,"51,160","2,659",43
Stephen Douglass,https://www.goodreads.com/author/show/1125279.Stephen_Douglass,4.11,"
The Bridge To Caracas (The King Trilogy #1)
",/book/show/22842297-the-bridge-to-caracas,320,"2,655",28
Charles Dickens,https://www.goodreads.com/author/show/239579.Charles_Dickens,4.13,"
A Christmas Carol and Other Christmas Writings
",/book/show/5338.A_Christmas_Carol_and_Other_Christmas_Writings,"34,235","2,653",54
Ken Follett,https://www.goodreads.com/author/show/3447.Ken_Follett,4.28,"
Fall of Giants (The Century Trilogy, #1)
",/book/show/7315573-fall-of-giants,"237,978","2,644",38
Hilary Mantel,https://www.goodreads.com/author/show/58851.Hilary_Mantel,3.86,"
Wolf Hall (Thomas Cromwell, #1)
",/book/show/6101138-wolf-hall,"140,933","2,636",40
Marjane Satrapi,https://www.goodreads.com/author/show/6238.Marjane_Satrapi,4.25,"
Persepolis: The Story of a Childhood (Persepolis, #1)
",/book/show/9516.Persepolis,"143,212","2,633",39
Władysław Szpilman,https://www.goodreads.com/author/show/1803294.W_adys_aw_Szpilman,4.24,"
The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45
",/book/show/128066.The_Pianist,"66,047","2,614",34
Fredrik Backman,https://www.goodreads.com/author/show/6485178.Fredrik_Backman,4.36,"
A Man Called Ove
",/book/show/18774964-a-man-called-ove,"462,606","2,614",32
Veronica Roth,https://www.goodreads.com/author/show/4039811.Veronica_Roth,3.63,"
Allegiant (Divergent, #3)
",/book/show/18710190-allegiant,"755,566","2,611",39
Nicholas Sparks,https://www.goodreads.com/author/show/2345.Nicholas_Sparks,3.96,"
Message in a Bottle
",/book/show/3478.Message_in_a_Bottle,"207,724","2,601",43
Shannon Hale,https://www.goodreads.com/author/show/49177.Shannon_Hale,4.13,"
The Goose Girl (The Books of Bayern, #1)
",/book/show/179064.The_Goose_Girl,"120,370","2,600",39
Zack Love,https://www.goodreads.com/author/show/7358908.Zack_Love,3.45,"
Sex in the Title: A Comedy about Dating, Sex, and Romance in NYC
",/book/show/18710853-sex-in-the-title,796,"2,600",26
Vladimir Nabokov,https://www.goodreads.com/author/show/5152.Vladimir_Nabokov,4.15,"
Pale Fire
",/book/show/7805.Pale_Fire,"37,555","2,598",33
Kenneth Jarrett Singleton,https://www.goodreads.com/author/show/1808111.Kenneth_Jarrett_Singleton,4.48,"
A Conceptual Circus
",/book/show/41074185-a-conceptual-circus,231,"2,596",26
Ursula Hegi,https://www.goodreads.com/author/show/3536.Ursula_Hegi,4.08,"
Stones from the River (Burgdorf Cycle, #1)
",/book/show/77163.Stones_from_the_River,"89,904","2,592",40
Carolyn Keene,https://www.goodreads.com/author/show/6001.Carolyn_Keene,3.99,"
The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)
",/book/show/32979.The_Secret_of_the_Old_Clock,"58,078","2,592",48
Malala Yousafzai,https://www.goodreads.com/author/show/7064545.Malala_Yousafzai,4.11,"
I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban
",/book/show/17851885-i-am-malala,"349,355","2,587",34
Marissa Meyer,https://www.goodreads.com/author/show/4684322.Marissa_Meyer,4.15,"
Cinder (The Lunar Chronicles, #1)
",/book/show/36381037-cinder,"600,905","2,584",35
Sharon Creech,https://www.goodreads.com/author/show/11633.Sharon_Creech,3.96,"
Walk Two Moons
",/book/show/53496.Walk_Two_Moons,"143,220","2,580",42
Pittacus Lore,https://www.goodreads.com/author/show/3380908.Pittacus_Lore,3.94,"
I Am Number Four (Lorien Legacies, #1)
",/book/show/7747374-i-am-number-four,"298,135","2,576",39
